,s_score,Hits,max_feat,avg_feat,max_centr,min_centr,avg_centr,features,all_same,hyd_prop,don_prop,catdon_prop,hydaro_prop,aniacc_prop,clusters,Receptor,hits_actual,Score Type,subset,match_features,quality,quality_pred
27,-0.7089261096488257,-0.7169774794177579,-0.16545735894385455,-0.7319327151400682,-0.114420273890601,0.22296079473074026,0.5219306138287905,0.0,-0.5773502691896258,-0.14915385393077654,-0.7883561227922861,0.867201457261824,-0.7276068751089987,0.0,2,H1,4,dU,gh,5,1,0
29,-0.9756364100705427,1.7821386292014534,-1.7794561223594167,-1.5448341525251472,-0.8363346978413605,-0.03325108530609527,-0.23154339772149166,0.0,-0.5773502691896258,-1.3737855080103385,2.828807264137027,0.06194296213890328,2.4253562503633295,0.0,2,M1,531,dE,gh,3,0,0
32,0.7471089864887703,-0.7217196352215894,0.009022446652310454,0.13434639296990458,1.1136522483366835,-0.955702374447928,-0.5226206258986984,0.0,-0.5773502691896258,-0.9655749566504845,2.828807264137027,-0.743315535802422,0.8488746876271653,0.0,2,M2,3,dE(class),gh,5,1,0
34,1.14606171189686,-0.6885245445947689,0.21199445816689563,0.242630766392823,-0.37318171362711416,-1.1319377890590163,-0.29134409525674326,0.0,1.7320508075688774,1.4836883486511654,-0.7883561227922861,-0.743315535802422,-0.7276068751089987,0.0,2,M2,10,dU(class),gh,6,1,0
35,-0.9352948231125657,0.7625751313776765,-1.654140771762873,-1.510784952025816,0.12210686293297524,0.8890680279459603,0.3631358061139975,0.0,1.7320508075688774,1.4836883486511654,-0.7883561227922861,-0.743315535802422,-0.7276068751089987,0.0,2,M2,316,dU,gh,3,0,0
36,1.1401755226010188,-0.6885245445947689,0.18910504945419382,0.10146792322383316,-0.15230298105799694,-0.20275021219879813,-0.6152410090983809,0.0,-0.5773502691896258,1.0754777972913117,-0.7883561227922861,-0.743315535802422,0.8488746876271653,0.0,2,M4,10,dE(class),gh,6,0,0
37,1.139334503874429,-0.6837823887909373,0.09255216415982313,0.1610701939097331,-1.0005871329605187,-0.20275021219879813,-0.7493355423386613,0.0,-0.5773502691896258,1.0754777972913117,-0.7883561227922861,-0.743315535802422,0.8488746876271653,0.0,2,M4,11,dE,gh,6,0,0
40,0.19652049049751447,-0.0910129133119972,-0.042335763675424264,-0.5444614693665184,-0.33078805930041116,0.45578684516206,-0.18420115850888305,0.0,-0.5773502691896258,-0.14915385393077654,0.4173650061841516,-0.34068628683175933,0.8488746876271653,0.0,2,OPRD,136,dE(class),gh,5,0,0
41,-0.8972982939700521,0.985456454157758,-0.4032897908159315,-0.190317214273435,-1.5365326126655916,0.045319583079397534,-0.5998223320793314,0.0,-0.5773502691896258,-0.5573644052906306,0.4173650061841516,0.464572211109566,0.8488746876271653,0.0,2,OPRD,363,dE,gh,4,0,0
42,0.900523328029568,-0.7122353236139264,-1.087799457254515,-0.8798073331951327,-0.33078805930041116,-0.38621115887040336,-0.45001963825011,0.0,-0.5773502691896258,-0.14915385393077654,0.4173650061841516,-0.743315535802422,0.8488746876271653,0.0,2,OPRD,5,dU(class),gh,6,1,0
43,-1.562489482865904,-0.6695559213794428,-1.6849457089063158,-1.690893469304565,-1.2085612607021758,0.16611080196854724,-0.5926686096390603,0.0,1.7320508075688774,-1.3737855080103385,-0.7883561227922861,2.075089204173812,-0.7276068751089987,0.0,2,OPRD,14,dU,gh,3,0,0
48,0.8816361947122167,-0.6221343633411275,-1.1363466659765575,-0.8351088823227982,-1.8004537894802988,-1.0920873514282103,-1.8421392250966373,0.0,-0.5773502691896258,0.2590566945716036,0.4173650061841516,-0.743315535802422,0.8488746876271653,0.0,2,OPRM,24,dE(class),gh,6,0,0
50,0.9155707823454563,1.8437866546512633,-0.7633921184664743,-0.5691001422353994,-1.8004537894802988,-0.9273429353102259,-1.495036923522578,0.0,-0.5773502691896258,0.6672672459314575,0.4173650061841516,-0.743315535802422,-0.7276068751089987,0.0,2,OPRM,544,dU(class),gh,4,0,0
