Receptor,subset,Score Type,s_score,Hits,Enrichment,max_feat,min_feat,avg_feat,max_centr,min_centr,avg_centr,hyd,don,acc,donhyd,catdon,hydaro,aniacc,donacc,features,all_same,hyd_prop,don_prop,acc_prop,donhyd_prop,catdon_prop,hydaro_prop,aniacc_prop,donacc_prop,quality
A2C,rec_ef,dE(class),-0.635,563,1.010657194,14.36744,1.5291295,8.1441975,9.3474655,3.1515284,6.6780386,5,0,1,0,0,0,0,1,7,0,0.714285714,0,0.142857143,0,0,0,0,0.142857143,0
A2C,rec_ef,dE,-3.8525,82,2.602134146,15.536813,1.4929245,9.2909393,9.7143259,3.9912338,7.553369,1,0,1,0,5,0,0,0,7,0,0.142857143,0,0.142857143,0,0.714285714,0,0,0,1
A2C,rec_ef,dU(class),-1.32374,24,1.481770833,9.8270206,0.65634364,5.0656743,9.8666725,6.2954998,7.8656588,6,0,0,0,1,0,0,0,7,0,0.857142857,0,0,0,0.142857143,0,0,0,0
A2C,rec_ef,dU,-3.90721,66,2.15530303,12.831749,1.1462295,6.8727636,9.8666725,5.153759,8.4322166,3,0,0,0,4,0,0,0,7,0,0.428571429,0,0,0,0.571428571,0,0,0,1
Beta 2,rec_ef,dE(class),-0.7125,47,2.533894112,13.786921,1.4165138,7.0681429,8.5777521,1.7366073,5.0573378,3,1,2,0,0,0,0,1,7,0,0.428571429,0.142857143,0.285714286,0,0,0,0,0.142857143,1
Beta 2,rec_ef,dE,-4.5942,30,0.441085271,11.60029,1.0807303,6.9076195,6.1368895,3.7069426,5.0958848,0,0,1,0,6,0,0,0,7,0,0,0,0.142857143,0,0.857142857,0,0,0,0
Beta 2,rec_ef,dU(class),-2.22822,527,1.004368739,11.920474,0.17381231,6.6185236,6.1553144,2.6874983,5.306356,6,0,0,0,1,0,0,0,7,0,0.857142857,0,0,0,0.142857143,0,0,0,0
Beta 2,rec_ef,dU,-4.38651,42,0.315060908,5.3135977,0.75222605,2.4617035,8.182229,3.7069426,6.3068123,1,0,0,0,6,0,0,0,7,0,0.142857143,0,0,0,0.857142857,0,0,0,0
H1,rec_ef,dE(class),-0.299323,269,1.036883155,7.5679016,0.66536033,3.8465214,8.3150301,4.4076343,6.1375136,3,1,1,0,1,0,0,1,7,0,0.428571429,0.142857143,0.142857143,0,0.142857143,0,0,0.142857143,0
H1,rec_ef,dE,-1.03675,2,5.578431373,9.2907705,1.1613635,5.0618148,7.4657969,4.4076343,6.2360153,1,1,1,0,4,0,0,0,7,0,0.142857143,0.142857143,0.142857143,0,0.571428571,0,0,0,1
H1,rec_ef,dU(class),-1.03846,525,0.977553688,14.568364,1.5309997,7.3159575,8.2772055,3.7395203,5.7726765,4,1,1,0,0,0,0,1,7,0,0.571428571,0.142857143,0.142857143,0,0,0,0,0.142857143,0
H1,rec_ef,dU,-2.40647,91,0.367808662,10.86376,0.85242301,7.2054429,7.1821055,3.7395203,5.62921,0,1,1,0,5,0,0,0,7,0,0,0.142857143,0.142857143,0,0.714285714,0,0,0,0
M1,rec_ef,dE(class),-2.39552,561,0.94076313,7.9995532,0.89500672,4.4011593,9.4865141,5.0842309,7.2984133,2,1,1,0,1,0,0,2,7,0,0.285714286,0.142857143,0.142857143,0,0.142857143,0,0,0.285714286,0
M1,rec_ef,dE,-5.49153,9,1.83252818,15.732178,1.3463798,8.0291967,10.31328,5.0321321,6.8150434,2,0,0,0,5,0,0,0,7,0,0.285714286,0,0,0,0.714285714,0,0,0,0
M1,rec_ef,dU(class),-1.16667,568,1.001760563,7.1274724,1.2489492,3.7495606,8.8362551,4.1381431,5.9716721,3,1,2,0,0,0,0,1,7,0,0.428571429,0.142857143,0.285714286,0,0,0,0,0.142857143,0
M1,rec_ef,dU,-5.58506,34,0.485080989,15.293078,0.74066323,5.5377798,10.113561,5.0321321,6.2437043,1,0,0,0,6,0,0,0,7,0,0.142857143,0,0,0,0.857142857,0,0,0,0
M2,rec_ef,dE(class),-2.1024,1,10.73584906,14.649854,0.59200341,6.5075002,10.47641,0.9704445,6.6439176,5,0,0,0,1,0,0,1,7,0,0.714285714,0,0,0,0.142857143,0,0,0.142857143,1
M2,rec_ef,dE,-4.1964,7,3.067385445,14.571775,2.2021158,8.0334949,9.6575766,0.9704445,6.3565063,1,0,0,0,6,0,0,0,7,0,0.142857143,0,0,0,0.857142857,0,0,0,1
M2,rec_ef,dU(class),-2.78288,7,6.134770889,13.300939,1.5309467,8.1818781,10.03732,0.9704445,6.6615586,3,1,2,0,1,0,0,0,7,0,0.428571429,0.142857143,0.285714286,0,0.142857143,0,0,0,1
M2,rec_ef,dU,-4.80402,8,2.683962264,10.863884,0.77362847,5.9165988,9.199192,0.9704445,5.9979692,1,0,0,0,6,0,0,0,7,0,0.142857143,0,0,0,0.857142857,0,0,0,1
M4,rec_ef,dE(class),-1.16875,227,0.351804622,8.9957666,1.4454373,4.5571175,8.67309,2.8611438,5.8581257,0,1,2,0,0,0,0,4,7,0,0,0.142857143,0.285714286,0,0,0,0,0.571428571,0
M4,rec_ef,dE,-5.10598,7,1.426065163,10.956076,2.423811,5.4042668,8.67309,2.6906745,5.68571,1,1,2,0,3,0,0,0,7,0,0.142857143,0.142857143,0.285714286,0,0.428571429,0,0,0,0
M4,rec_ef,dU(class),-1.22,227,0.395780199,15.199648,0.58104217,5.6558123,8.67309,5.2497559,6.7014475,1,1,2,0,0,0,0,3,7,0,0.142857143,0.142857143,0.285714286,0,0,0,0,0.428571429,0
M4,rec_ef,dU,-5.11566,313,0.57407096,6.6175885,1.6327679,3.8001933,8.67309,4.0111585,6.5914125,0,1,2,0,4,0,0,0,7,0,0,0.142857143,0.285714286,0,0.571428571,0,0,0,0
OPRD,rec_ef,dE(class),-1.16667,130,1.122287968,10.716128,1.5299301,5.9221597,8.5305042,2.6334593,5.8743634,4,1,1,0,0,0,0,1,7,0,0.571428571,0.142857143,0.142857143,0,0,0,0,0.142857143,0
OPRD,rec_ef,dE,-5.03483,560,1.016071429,5.3359418,0.76863062,2.3735001,9.8067245,8.1334782,9.2010555,3,0,0,0,4,0,0,0,7,0,0.428571429,0,0,0,0.571428571,0,0,0,0
OPRD,rec_ef,dU(class),-2.63167,166,1.142570281,9.914875,1.5299301,5.919075,9.8067245,3.8044081,6.9256439,5,1,1,0,0,0,0,0,7,0,0.714285714,0.142857143,0.142857143,0,0,0,0,0,0
OPRD,rec_ef,dU,-4.25701,10,2.917948718,5.7678494,0.55549437,3.2363734,9.8067245,8.1334782,9.0182085,3,0,0,0,4,0,0,0,7,0,0.428571429,0,0,0,0.571428571,0,0,0,1
OPRK,rec_ef,dE(class),-2.15308,106,1.437836927,13.421427,0.74923211,7.9841824,10.138853,6.9004464,8.5988808,4,1,1,0,1,0,0,0,7,0,0.571428571,0.142857143,0.142857143,0,0.142857143,0,0,0,0
OPRK,rec_ef,dE,-4.4266,16,0.635044643,14.100153,0.56952,7.0910964,10.059266,3.6066039,6.2139707,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
OPRK,rec_ef,dU(class),-0.984615,545,1.044036697,11.074803,2.402792,6.8450861,9.8520746,2.2850385,7.5210953,3,1,2,0,0,0,0,1,7,0,0.428571429,0.142857143,0.285714286,0,0,0,0,0.142857143,0
OPRK,rec_ef,dU,-3.99406,2,5.080357143,11.944721,1.2735407,6.9600639,10.138853,4.3258562,6.872467,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,1
OPRM,rec_ef,dE(class),-0.361111,529,1.055319756,13.73045,0.69221383,5.0939274,9.0278387,6.7464895,8.117856,4,0,2,0,0,0,0,1,7,0,0.571428571,0,0.285714286,0,0,0,0,0.142857143,0
OPRM,rec_ef,dE,-4.62924,14,0,16.094213,0.52009708,8.1602812,9.7203531,6.9805202,8.3167028,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
OPRM,rec_ef,dU(class),-0.935714,551,1.032667877,10.673311,0.69221383,6.0780568,10.340823,6.7464895,8.4360647,5,0,1,0,0,0,0,1,7,0,0.714285714,0,0.142857143,0,0,0,0,0.142857143,0
OPRM,rec_ef,dU,-4.50914,14,0,15.408432,1.1263756,8.7863531,10.008977,6.9805202,8.301898,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
5HT1B,rec_gh,dE(class),-3.82103,7,1.250549451,10.952263,1.0801964,6.4861693,6.4251585,3.2615304,5.1768174,4,0,2,0,1,0,0,0,7,0,0.571428571,0,0.285714286,0,0.142857143,0,0,0,0
5HT1B,rec_gh,dE,-8.27972,267,0.950792279,12.875493,0.73624247,6.9997592,7.3470192,5.0712366,5.7118344,2,0,1,0,4,0,0,0,7,0,0.285714286,0,0.142857143,0,0.571428571,0,0,0,0
5HT1B,rec_gh,dU(class),-1.96296,149,1.175012907,10.461447,1.4454608,4.6891899,6.4251585,3.3191462,4.9358249,4,0,2,0,1,0,0,0,7,0,0.571428571,0,0.285714286,0,0.142857143,0,0,0,0
5HT1B,rec_gh,dU,-7.12514,2,4.376923077,12.843786,1.0114762,4.9513831,10.533205,4.6109843,7.113893,2,0,0,0,5,0,0,0,7,0,0.285714286,0,0,0,0.714285714,0,0,0,1
5HT2B,rec_gh,dE(class),-3.48044,3,2.205426357,11.836755,1.0505203,5.8443322,8.6936588,3.9183366,5.7246466,2,0,2,0,3,0,0,0,7,0,0.285714286,0,0.285714286,0,0.428571429,0,0,0,1
5HT2B,rec_gh,dE,-5.30114,33,1.403453136,13.517326,0.80279511,6.2448888,8.2689409,3.8130322,5.0954051,2,0,1,0,4,0,0,0,7,0,0.285714286,0,0.142857143,0,0.571428571,0,0,0,0
5HT2B,rec_gh,dU(class),-0.415,21,0.945182724,12.023192,0.63298738,6.9033103,6.9479599,3.8299258,5.6369219,3,0,4,0,0,0,0,0,7,0,0.428571429,0,0.571428571,0,0,0,0,0,0
5HT2B,rec_gh,dU,-6.80359,13,1.017889088,14.562915,0.91527098,6.9900861,10.320834,5.0029106,7.0291629,2,0,0,0,5,0,0,0,7,0,0.285714286,0,0,0,0.714285714,0,0,0,0
5HT2C,rec_gh,dE(class),-1.9562,539,0.994283126,12.091009,0.65611964,6.9756289,7.6980534,3.833334,6.7195754,4,0,1,0,2,0,0,0,7,0,0.571428571,0,0.142857143,0,0.285714286,0,0,0,0
5HT2C,rec_gh,dE,-7.63747,21,0.630121816,9.3647509,0.58005601,5.3207321,6.4847245,3.6117551,4.713357,0,0,0,0,7,0,0,0,7,1,0,0,0,0,1,0,0,0,0
5HT2C,rec_gh,dU(class),-0.1,36,1.470284238,11.991102,1.4683027,8.0216093,7.6980534,2.9722939,6.1791716,6,0,1,0,0,0,0,0,7,0,0.857142857,0,0.142857143,0,0,0,0,0,0
5HT2C,rec_gh,dU,-4.86723,500,0.99244186,14.922268,0.82303643,7.8875141,9.3347435,3.9699171,6.6734262,1,0,0,0,5,0,0,0,6,0,0.166666667,0,0,0,0.833333333,0,0,0,0
A2A,rec_gh,dE(class),-2.03565,564,0.939288335,15.035348,1.4750054,5.7107601,9.7635202,5.8422585,6.8281813,4,0,2,0,1,0,0,0,7,0,0.571428571,0,0.285714286,0,0.142857143,0,0,0,0
A2A,rec_gh,dE,-3.77434,14,4.204433498,15.035348,1.4750054,6.2069211,9.7635202,4.3964672,6.4983115,2,0,2,0,3,0,0,0,7,0,0.285714286,0,0.285714286,0,0.428571429,0,0,0,1
A2A,rec_gh,dU(class),-2.03565,564,0.939288335,15.035348,1.4750054,5.7107601,9.7635202,5.8422585,6.8281813,4,0,2,0,1,0,0,0,7,0,0.571428571,0,0.285714286,0,0.142857143,0,0,0,0
A2A,rec_gh,dU,-3.77174,378,1.141944901,3.638556,0.80488551,2.1859338,10.812245,8.3887835,9.388113,3,0,0,0,4,0,0,0,7,0,0.428571429,0,0,0,0.571428571,0,0,0,0
A2C,rec_gh,dE(class),-1.19698,23,1.546195652,13.549254,0.77364534,7.3947482,8.2411041,3.4084816,6.3827853,5,0,1,0,1,0,0,0,7,0,0.714285714,0,0.142857143,0,0.142857143,0,0,0,0
A2C,rec_gh,dE,-5.31669,27,2.634259259,15.668084,0.75668424,9.3994513,9.8860235,3.4084816,6.7792025,0,0,1,0,6,0,0,0,7,0,0,0,0.142857143,0,0.857142857,0,0,0,1
A2C,rec_gh,dU(class),-1.86382,547,0.910191956,12.436888,0.8655085,7.4072814,9.7857695,4.7556643,7.3948317,5,0,0,0,2,0,0,0,7,0,0.714285714,0,0,0,0.285714286,0,0,0,0
A2C,rec_gh,dU,-4.2494,115,1.700815217,15.667135,0.81876171,8.8998461,9.7857695,3.4084816,6.9038682,2,0,0,0,5,0,0,0,7,0,0.285714286,0,0,0,0.714285714,0,0,0,0
Beta 2,rec_gh,dE(class),-0.816279,554,0.95541936,14.36879,0.12785256,7.9213991,7.6566501,2.5736172,5.9798908,6,0,0,0,1,0,0,0,7,0,0.857142857,0,0,0,0.142857143,0,0,0,0
Beta 2,rec_gh,dE,-1.04839,154,1.718514044,12.42384,1.7358261,5.4524035,6.9283533,2.497833,4.7971859,5,0,0,0,2,0,0,0,7,0,0.714285714,0,0,0,0.285714286,0,0,0,0
Beta 2,rec_gh,dU(class),-1.23909,561,1.01426025,11.370558,1.4137114,6.3528581,7.3689685,2.5736172,5.0097508,6,0,0,0,1,0,0,0,7,0,0.857142857,0,0,0,0.142857143,0,0,0,0
Beta 2,rec_gh,dU,-4.63084,449,1.208318227,4.4292994,0.57847232,2.3898909,7.4141111,3.9114332,5.5964613,3,0,0,0,4,0,0,0,7,0,0.428571429,0,0,0,0.571428571,0,0,0,0
H1,rec_gh,dE(class),-0.58,5,4.462745098,4.0371585,0.73940015,2.2888899,6.6712885,4.5954642,5.5776963,6,0,0,0,1,0,0,0,7,0,0.857142857,0,0,0,0.142857143,0,0,0,1
H1,rec_gh,dE,-1.06923,551,1.012419487,6.0478678,1.2008605,3.6285853,6.2292881,3.8680353,5.2909737,4,0,1,0,2,0,0,0,7,0,0.571428571,0,0.142857143,0,0.285714286,0,0,0,0
H1,rec_gh,dU(class),-0.666667,402,0.999122037,16.72784,1.4209539,6.341177,10.39509,4.5954642,6.5126576,6,0,1,0,0,0,0,0,7,0,0.857142857,0,0.142857143,0,0,0,0,0,0
H1,rec_gh,dU,-2.86,47,0.949520234,8.034049,0.84670717,4.4377789,7.431881,5.3490462,6.3645091,1,0,0,0,6,0,0,0,7,0,0.142857143,0,0,0,0.857142857,0,0,0,0
M1,rec_gh,dE(class),-3.80454,21,1.17805383,7.8266611,1.4486808,4.453043,8.9225159,5.056201,6.663878,3,0,2,0,2,0,0,0,7,0,0.428571429,0,0.285714286,0,0.285714286,0,0,0,0
M1,rec_gh,dE,-3.53682,1,8.246376812,15.280124,1.2329055,8.7255592,9.8283587,5.056201,6.539505,1,0,4,0,2,0,0,0,7,0,0.142857143,0,0.571428571,0,0.285714286,0,0,0,1
M1,rec_gh,dU(class),-0.410526,67,2.338524767,13.498422,0.67529327,5.568347,9.04597,5.0444927,7.4187679,5,0,2,0,0,0,0,0,7,0,0.714285714,0,0.285714286,0,0,0,0,0,1
M1,rec_gh,dU,-2.91323,26,1.585841695,19.491528,0.18783355,7.6659288,10.70926,5.3388891,7.5424819,2,0,0,0,5,0,0,0,7,0,0.285714286,0,0,0,0.714285714,0,0,0,0
M2,rec_gh,dE(class),-2.69229,3,3.578616352,19.069183,1.5318424,9.0416975,10.116345,6.2919364,8.0881624,4,0,0,0,3,0,0,0,7,0,0.571428571,0,0,0,0.428571429,0,0,0,1
M2,rec_gh,dE,-6.67464,4,5.367924528,19.069183,1.4812609,11.762309,10.116345,5.467844,8.6472845,0,0,1,0,6,0,0,0,7,0,0,0,0.142857143,0,0.857142857,0,0,0,1
M2,rec_gh,dU(class),-2.98996,1,10.73584906,10.643407,0.61427927,4.7690578,10.03732,8.4113445,9.0194111,5,0,0,0,2,0,0,0,7,0,0.714285714,0,0,0,0.285714286,0,0,0,1
M2,rec_gh,dU,-4.53571,308,1.080556236,2.4943917,0.61427927,1.6372213,10.321294,8.2595034,8.9073706,4,0,0,0,3,0,0,0,7,0,0.571428571,0,0,0,0.428571429,0,0,0,0
M4,rec_gh,dE(class),-0.586667,19,2.101569714,17.830946,1.467259,10.135845,11.474718,2.5174551,7.2144852,5,0,2,0,0,0,0,0,7,0,0.714285714,0,0.285714286,0,0,0,0,0,1
M4,rec_gh,dE,-1.72353,34,0.880804954,17.830946,1.249692,9.5540123,11.474718,2.6796622,6.8448973,2,0,3,0,2,0,0,0,7,0,0.285714286,0,0.428571429,0,0.285714286,0,0,0,0
M4,rec_gh,dU(class),-4.57544,558,0.912375024,6.2476401,0.62902701,3.1391523,11.474718,7.5174189,9.0679245,2,0,1,0,4,0,0,0,7,0,0.285714286,0,0.142857143,0,0.571428571,0,0,0,0
M4,rec_gh,dU,-6.67139,40,0.499122807,4.6616635,0.68551046,2.5542939,8.9425039,4.8954334,7.5081263,1,0,0,0,6,0,0,0,7,0,0.142857143,0,0,0,0.857142857,0,0,0,0
OPRD,rec_gh,dE(class),-3.85669,444,1.018653269,10.009382,0.52574611,5.2146611,9.9242821,3.8044081,8.0964403,2,0,1,0,4,0,0,0,7,0,0.285714286,0,0.142857143,0,0.571428571,0,0,0,0
OPRD,rec_gh,dE,-4.66852,43,0.678592725,17.286213,1.2415793,8.8136806,9.7123919,7.8375502,8.7653074,1,0,2,0,4,0,0,0,7,0,0.142857143,0,0.285714286,0,0.571428571,0,0,0,0
OPRD,rec_gh,dU(class),-3.09911,273,1.336057105,9.5640659,0.7712211,6.0848331,9.7103195,3.8044081,7.2347322,3,0,2,0,2,0,0,0,7,0,0.428571429,0,0.285714286,0,0.285714286,0,0,0,0
OPRD,rec_gh,dU,-5.35913,499,1.081804635,3.9322362,0.74671113,2.0477686,9.7103195,8.0832396,8.849658,2,0,0,0,5,0,0,0,7,0,0.285714286,0,0,0,0.714285714,0,0,0,0
OPRK,rec_gh,dE(class),-3.75059,494,1.09011712,14.645041,1.4723023,9.9400692,9.8520746,4.5931778,7.1429324,4,0,2,0,1,0,0,0,7,0,0.571428571,0,0.285714286,0,0.142857143,0,0,0,0
OPRK,rec_gh,dE,-5.32062,151,1.480368969,11.0444,0.58832049,4.8165736,6.6114206,4.5931778,5.9498806,3,0,3,0,1,0,0,0,7,0,0.428571429,0,0.428571429,0,0.142857143,0,0,0,0
OPRK,rec_gh,dU(class),-2.64,511,1.113502935,14.617838,0.67271835,6.9741659,9.8228512,5.6709118,6.8637562,4,0,3,0,0,0,0,0,7,0,0.571428571,0,0.428571429,0,0,0,0,0,0
OPRK,rec_gh,dU,-5.56058,1,10.16071429,14.246109,0.93136621,8.2048025,10.810452,4.5931778,7.2248783,1,0,0,0,6,0,0,0,7,0,0.142857143,0,0,0,0.857142857,0,0,0,1
OPRM,rec_gh,dE(class),-1.79712,469,1.052983063,17.451443,2.0691185,11.526173,9.7044811,6.7675872,8.3901386,2,0,2,0,3,0,0,0,7,0,0.285714286,0,0.285714286,0,0.428571429,0,0,0,0
OPRM,rec_gh,dE,-4.63128,209,0.87325088,17.739767,1.4206939,11.489635,10.162963,7.7476344,8.7197123,1,0,1,0,5,0,0,0,7,0,0.142857143,0,0.142857143,0,0.714285714,0,0,0,0
OPRM,rec_gh,dU(class),-3.54089,531,1.071563089,14.44929,1.5313344,7.2759089,9.7044811,5.9905086,8.0621996,4,0,2,0,1,0,0,0,7,0,0.571428571,0,0.285714286,0,0.142857143,0,0,0,0
OPRM,rec_gh,dU,-4.55808,466,1.128876832,16.35857,0.62920266,8.9878902,10.09668,7.0014529,8.4275799,2,0,0,0,5,0,0,0,7,0,0.285714286,0,0,0,0.714285714,0,0,0,0
